Description,Z Coordinate,Name,latitude,longitude
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=621,0.0,1998-01-17 ~2mi,44.964294,-122.292873
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=63,0.0,2001-09-18,45.205795,-122.375351
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=630,0.0,1994-??-??,46.189785,-122.923247
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=643,0.0,1978-04-03 ~5mi,46.99198,-122.166642
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=644,0.0,1978-04-30 ~5mi,46.968098,-122.119542
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=646,0.0,1998-02-26,45.701416,-123.755032
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=647,0.0,1998-01-??,47.237306,-124.213983
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=649,0.0,1998-03-16 ~2mi,45.294657,-122.229681
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=651,0.0,1975-10-??,46.53388,-121.176488
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=653,0.0,1986-??-??,45.106022,-119.625415
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=659,0.0,1998-04-12 ~2mi,44.918976,-122.337062
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=66,0.0,1994-??-?? ~3mi,45.586073,-123.216265
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=662,0.0,1998-06-28,48.146124,-121.381489
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=671,0.0,1994-04Spr ~4mi,47.41107,-123.566867
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=684,0.0,1998-04-??,46.893189,-123.702342
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=685,0.0,1997-10-?? ~2mi,47.083454,-123.307817
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=687,0.0,1994-??-??,47.136154,-124.030452
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=688,0.0,19??-??-?? ~25mi,44.866791,-121.411705
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=69,0.0,1994-09-02,45.326334,-122.125672
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=694,0.0,1957-??-?? ~20mi,47.381287,-123.254516
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=698,0.0,1971-??-??,47.055345,-123.950299
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=699,0.0,1997-08-1? ~3mi,41.618271,-123.662998
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=70,0.0,1994-09-19 ~3mi,34.261551,-116.803524
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=703,0.0,1996-09-1?,46.106186,-122.821933
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=704,0.0,1989-??-?? ~3mi,46.199741,-122.810971
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=705,0.0,1980-??-??,46.27553,-122.891537
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=71,0.0,1992-10Aut ~3mi,45.394,-122.203535
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=711,0.0,1961-07sum,36.591167,-87.447379
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=72,0.0,1970-??-?? ~2mi,44.431865,-122.716159
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=73,0.0,197?-??-??,47.542691,-120.71258
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=745,0.0,1998-09-01 ~2mi,46.072894,-118.034048
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=75,0.0,1994-08-22,33.666766,-90.746018
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=752,0.0,1996-09-??,45.557352,-123.918278
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=756,0.0,1998-10-01,46.775236,-123.889408
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=757,0.0,1998-08-05 ~2mi,46.110392,-121.904842
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=758,0.0,1998-10-31 ~2mi,43.250084,-124.016667
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=76,0.0,1994-06-17 ~3mi,33.734207,-90.745686
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=760,0.0,1998-10-12 ~6mi,48.580856,-121.775396
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=78,0.0,1992-03-?? ~5mi,46.892846,-123.692702
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=782,0.0,1991-??-?? ~3mi,47.336655,-120.571044
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=783,0.0,1995-??-?? ~5mi,48.712006,-120.986356
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=785,0.0,1977-??-?? ~3mi,47.450037,-120.716148
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=786,0.0,1998-10Aut,66.592255,-160.014588
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=79,0.0,1994-07-04 ~5mi,46.890517,-123.686327
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=790,0.0,1998-09-15 ~3mi,46.05649,-121.967864
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=792,0.0,1998-??-??,46.858728,-123.914426
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=793,0.0,1994-04Spr,48.120643,-124.597692
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=794,0.0,1987-10Aut,48.152111,-124.220523
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=80,0.0,1994-09-??,46.903435,-123.961963
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=809,0.0,1997-04-20 ~2mi,46.300936,-122.198202
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=81,0.0,1994-10-03,40.826054,-124.08101
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=814,0.0,1995-09-??,45.241356,-122.351342
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=821,0.0,1999-02-13 ~5mi,48.648491,-118.737279
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=822,0.0,1972-04Spr,47.70916,-121.839467
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=824,0.0,1999-??-?? ~5mi,46.875894,-123.677371
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=825,0.0,1999-02-19 ~3mi,45.296556,-123.309534
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=830,0.0,1979-07-2? ~3mi,45.27174,-117.208899
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=839,0.0,1998-07-??,47.434443,-123.566106
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=843,0.0,1988-01-??,47.161281,-121.710007
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=846,0.0,1999-??-??,47.382134,-123.606848
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=847,0.0,1999-02-07 ~20mi,47.706757,-117.299414
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=848,0.0,1999-02-03 ~2mi,47.357882,-123.635168
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=849,0.0,1998-??-??,47.39576,-123.579502
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=85,0.0,1994-06-12,44.842072,-121.594774
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=851,0.0,1999-03-16 ~3mi,47.574921,-124.297645
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=852,0.0,1999-03-15 ~3mi,47.033951,-123.51806
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=853,0.0,1985-08-23 ~5mi,46.944451,-123.655288
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=854,0.0,1988-??-?? ~3mi,46.18839,-122.137864
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=865,0.0,1988-07Sum,46.89011,-123.713069
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=87,0.0,1966-07-15,44.795814,-121.747981
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=885,0.0,1999-04-18 ~3mi,47.01273,-123.430654
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=886,0.0,1999-??-?? ~3mi,47.011614,-123.410641
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=887,0.0,1999-04-17,25.875893,-81.217811
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=89,0.0,1993-07-?? ~5mi,45.650253,-121.968339
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=897,0.0,1998-03-?? ~6mi,38.739681,-86.632252
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=9,0.0,19??-??-?? ~2mi,45.809893,-123.87728
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=901,0.0,1993-07-??,37.540895,-84.25673
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=909,0.0,1999-05-20 ~3mi,47.026806,-123.84247
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=910,0.0,1999-??-?? ~5mi,46.749916,-121.812595
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=911,0.0,1994-07Sum,55.517478,-132.915117
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=92,0.0,1994-10-08,44.222717,-121.599975
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=921,0.0,1978-07Sum ~5mi,47.530632,-121.846367
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=926,0.0,190?-??-??,59.213691,-151.754512
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=929,0.0,1999-??-?? ~2mi,46.067734,-118.052955
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=93,0.0,1994-10-19,45.58485,-122.175327
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=931,0.0,1999-05-12 ~5mi,39.6329,-121.400474
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=94,0.0,1994-09-??,45.584035,-122.174101
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=947,0.0,1999-06-??,47.442441,-123.56811
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=95,0.0,197?-??-?? ~2mi,45.98671,-122.758827
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=951,0.0,1992-??-??,47.447033,-123.727066
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=952,0.0,19??-??-?? ~3mi,47.763748,-117.082928
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=953,0.0,1984-01Win,46.04353,-122.315385
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=964,0.0,19??-??-?? ~5mi,48.728034,-121.837706
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=97,0.0,1990-??-??,45.631027,-122.012045
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=970,0.0,1999-08-28 ~?mi,46.048851,-123.682528
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=976,0.0,1998-08-??,55.439136,-131.800553
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=978,0.0,1979-??-??,45.627691,-121.980876
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=98,0.0,1974-??-??,45.330942,-123.967904
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=982,0.0,1995-09-?? ~5mi,45.065918,-118.601004
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=983,0.0,1985-07-?? ~5mi,46.759186,-122.031937
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=984,0.0,1990-08-1?,37.433242,-122.316789
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=986,0.0,????-??-?? ~5mi,36.191711,-85.440903
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=989,0.0,1990-09-?? ~2mi,46.218967,-123.148116
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=990,0.0,1998-11-?? ~2mi,46.213496,-123.147974
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=992,0.0,1975-??-??,47.54282,-124.33201
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=993,0.0,1977-??-??,46.154873,-122.10325
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=994,0.0,1980-05-?? ~2mi,46.28849,-122.914572
http://www.internationalbigfootsociety.com/html/dsp_report.php?id=996,0.0,1977-??-?? ~10mi,41.244194,-123.657811
http://www.internationalbigfootsociety.com/html/state_listing.php?st=CA,0.0,1976-07Sum,34.151344,-117.835754
http://www.michiganbigfoot.org/sightings10.html,0.0,1937-??-?? ~10mi,43.5256,-83.888446
http://www.michiganbigfoot.org/sightings11.html,0.0,1951-??-??,42.559396,-84.903718
http://www.michiganbigfoot.org/sightings12.html,0.0,1964-06-??,42.056308,-86.176226
http://www.michiganbigfoot.org/sightings13.html,0.0,1965-08-13 ~5mi,41.964555,-83.374607
http://www.michiganbigfoot.org/sightings14.html,0.0,1967-??-?? ~6mi,46.255424,-84.481919
http://www.michiganbigfoot.org/sightings2.html,0.0,1992-??-??,44.657879,-84.164871
http://www.michiganbigfoot.org/sightings3.html,0.0,1993-??-??,44.676676,-84.181403
http://www.michiganbigfoot.org/sightings4.html,0.0,1994-??-??,43.324585,-83.219422
http://www.michiganbigfoot.org/sightings7.html,0.0,1977-06-04 ~12mi,43.982005,-84.776836
http://www.michiganbigfoot.org/sightings8.html,0.0,1891-??-?? ~15mi,43.989601,-84.354822
http://www.n2.net/prey/bigfoot/sbs/parker.htm,0.0,1999-02-??,41.193838,-78.513585
http://www.pabigfootsociety.com/sightingsallegheny.html,0.0,1978-08-05,40.417414,-79.854457
http://www.pabigfootsociety.com/sightingsallegheny.html,0.0,1977-06-16 ~2mi,40.532169,-79.967
http://www.pabigfootsociety.com/sightingsallegheny.html,0.0,1983-??-??,40.335059,-79.877046
http://www.pabigfootsociety.com/sightingsallegheny.html,0.0,1975-05-?? ~2mi,40.558519,-79.922258
http://www.pabigfootsociety.com/sightingsallegheny.html,0.0,1975-07-?? ~3mi,40.629201,-79.96934
http://www.pabigfootsociety.com/sightingsallegheny.html,0.0,1979-08-18 ~2mi,40.336132,-79.806164
http://www.pabigfootsociety.com/sightingsallegheny.html,0.0,1979-08-18 ~2mi,40.357676,-79.801323
http://www.pabigfootsociety.com/sightingsallegheny.html,0.0,1979-08-15~2mi,40.3442,-79.807293
http://www.pabigfootsociety.com/sightingsallegheny.html,0.0,1987-11-2? ~4mi,40.439129,-79.901037
http://www.pabigfootsociety.com/sightingsallegheny.html,0.0,1977-??-??,40.31814,-79.902562
http://www.pabigfootsociety.com/sightingsallegheny.html,0.0,1977-06-15 ~2mi,40.533028,-79.967452
http://www.pabigfootsociety.com/sightingsallegheny.html,0.0,1956-10Aut,40.42612,-80.018643
http://www.pabigfootsociety.com/sightingsallegheny.html,0.0,1976-02-29 ~3mi,40.398188,-80.18574
http://www.pabigfootsociety.com/sightingsallegheny.html,0.0,1975-??-?? ~3mi,40.555,-79.99498
http://www.pabigfootsociety.com/sightingsallegheny.html,0.0,1975-05-?? ~2mi,40.559464,-79.922484
http://www.pabigfootsociety.com/sightingsallegheny.html,0.0,2002-09-?? ~3mi,40.607014,-79.767806
http://www.pabigfootsociety.com/sightingsallegheny.html,0.0,1991-07Sum,40.611005,-79.763423
http://www.pabigfootsociety.com/sightingsallegheny.html,0.0,1975-07-?? ~2mi,40.630091,-79.96951
http://www.pabigfootsociety.com/sightingsallegheny.html,0.0,1975-05-??,40.504264,-79.948939
http://www.pabigfootsociety.com/sightingsallegheny.html,0.0,2003-08-?? ~2mi,40.436554,-79.76489
http://www.pabigfootsociety.com/sightingsallegheny.html,0.0,1975-04-?? ~3mi,40.633106,-80.116347
http://www.pabigfootsociety.com/sightingsallegheny.html,0.0,1975-03-28 ~2mi,40.609959,-79.982221
http://www.pabigfootsociety.com/sightingsallegheny.html,0.0,2002-10-06 ~3mi,40.60564,-79.772893
http://www.pabigfootsociety.com/sightingsallegheny.html,0.0,1975-03-28 ~2mi,40.613499,-79.983493
http://www.pabigfootsociety.com/sightingsallegheny.html,0.0,1974-07Sum,40.559549,-79.953025
http://www.pabigfootsociety.com/sightingsallegheny.html,0.0,1997-09-??,40.539937,-80.172338
http://www.pabigfootsociety.com/sightingsallegheny.html,0.0,1999-05-?? ~20mi,40.586586,-79.985689
http://www.pabigfootsociety.com/sightingsallegheny.html,0.0,1974-12-29 ~20mi,40.436554,-80.024829
http://www.pabigfootsociety.com/sightingsarmstrong.html,0.0,1976-10Aut,40.755072,-79.572854
http://www.pabigfootsociety.com/sightingsarmstrong.html,0.0,1977-08-??,40.762711,-79.572967
http://www.pabigfootsociety.com/sightingsarmstrong.html,0.0,1985-??-??,40.613623,-79.552712
http://www.pabigfootsociety.com/sightingsarmstrong.html,0.0,1977-09-10,40.761595,-79.569681
http://www.pabigfootsociety.com/sightingsarmstrong.html,0.0,1996-01-22,40.937269,-79.522954
http://www.pabigfootsociety.com/sightingsarmstrong.html,0.0,1977-09-17 ~2mi,40.758333,-79.578859
http://www.pabigfootsociety.com/sightingsarmstrong.html,0.0,2004-03-08 ~2mi,40.681772,-79.681835
http://www.pabigfootsociety.com/sightingsarmstrong.html,0.0,1977-09-05,40.761423,-79.572627
http://www.pabigfootsociety.com/sightingsarmstrong.html,0.0,1977-10-11 ~2mi,40.772753,-79.567302
http://www.pabigfootsociety.com/sightingsarmstrong.html,0.0,1978-05-??,40.588732,-79.545872
http://www.pabigfootsociety.com/sightingsarmstrong.html,0.0,1977-07-??,40.763998,-79.571381
http://www.pabigfootsociety.com/sightingsarmstrong.html,0.0,1979-05-??,40.583668,-79.552991
http://www.pabigfootsociety.com/sightingsarmstrong.html,0.0,1979-??-??,40.579462,-79.552539
http://www.pabigfootsociety.com/sightingsarmstrong.html,0.0,1977-04-??,40.756874,-79.577386
http://www.pabigfootsociety.com/sightingsarmstrong.html,0.0,2000-05-?? ~20mi,40.792236,-79.460329
http://www.pabigfootsociety.com/sightingsbeaver.html,0.0,1973-08-27 ~20mi,40.667009,-80.332905
http://www.pabigfootsociety.com/sightingsbeaver.html,0.0,2004-09-??,40.727407,-80.364347
http://www.pabigfootsociety.com/sightingsbeaver.html,0.0,1973-11-?? ~3mi,40.645766,-80.416074
http://www.pabigfootsociety.com/sightingsbeaver.html,0.0,2002-10-23 ~6mi,40.124989,-78.30315
http://www.pabigfootsociety.com/sightingsbeaver.html,0.0,1973-07Sum ~5mi,40.722885,-80.203467
http://www.pabigfootsociety.com/sightingsbeaver.html,0.0,2002-10-09 ~3mi,40.604246,-80.369163
http://www.pabigfootsociety.com/sightingsbeaver.html,0.0,2004-10-??,40.832405,-80.369366
http://www.pabigfootsociety.com/sightingsbeaver.html,0.0,1962-04-??,40.731334,-80.35405
http://www.pabigfootsociety.com/sightingsbeaver.html,0.0,2004-08-??,40.724366,-80.362372
http://www.pabigfootsociety.com/sightingsbedford.html,0.0,2004-06-26 ~6mi,39.916785,-78.383884
http://www.pabigfootsociety.com/sightingsbradford.html,0.0,2000-07-?? ~2mi,41.678181,-76.245528
http://www.pabigfootsociety.com/sightingsbradford.html,0.0,1980-07-13 ~3mi,41.767616,-76.459027
http://www.pabigfootsociety.com/sightingsbradford.html,0.0,2001-05-?? ~3mi,41.651058,-76.324385
http://www.pabigfootsociety.com/sightingsbradford.html,0.0,2000-08-2_ ~3mi,41.645393,-76.296769
http://www.pabigfootsociety.com/sightingsbradford.html,0.0,2000-07-??,41.769075,-76.449814
http://www.pabigfootsociety.com/sightingsbradford.html,0.0,2002-04-25 ~2mi,41.761801,-76.452729
http://www.pabigfootsociety.com/sightingsbradford.html,0.0,2000-10-26 ~3mi,41.937904,-76.180881
http://www.pabigfootsociety.com/sightingsbradford.html,0.0,2000-11-?? ~3mi,41.658955,-76.863399
http://www.pabigfootsociety.com/sightingsbucks.html,0.0,2004-06-20 ~3mi,40.28841,-75.209073
http://www.pabigfootsociety.com/sightingsbutler.html,0.0,2004-04-?? ~5mi,40.869999,-79.726311
http://www.pabigfootsociety.com/sightingsbutler.html,0.0,1975-02-??,40.68615,-80.001656
http://www.pabigfootsociety.com/sightingscambria.html,0.0,1988-??-?? ~2mi,41.342583,-78.12496
http://www.pabigfootsociety.com/sightingscambria.html,0.0,2004-02-??,40.253048,-78.846494
http://www.pabigfootsociety.com/sightingscambria.html,0.0,2000-??-?? ~3mi,40.461252,-78.476592
http://www.pabigfootsociety.com/sightingscambria.html,0.0,1976-??-?? ~2mi,40.497751,-78.737157
http://www.pabigfootsociety.com/sightingscambria.html,0.0,2000-03-?? ~20mi,40.501099,-78.684225
http://www.pabigfootsociety.com/sightingscambria.html,0.0,2004-01-30 ~3mi,40.244722,-78.690598
http://www.pabigfootsociety.com/sightingscameron.html,0.0,1982-09-10 ~5mi,40.21554,-78.951526
http://www.pabigfootsociety.com/sightingscameron.html,0.0,1980-08-25 ~2mi,41.427341,-78.032997
http://www.pabigfootsociety.com/sightingscameron.html,0.0,1995-06-25,40.49818,-78.77367
http://www.pabigfootsociety.com/sightingscameron.html,0.0,1980-08-24 ~7mi,40.22584,-78.977663
http://www.pabigfootsociety.com/sightingscameron.html,0.0,2001-07-20 ~4mi,41.355929,-78.106356
http://www.pabigfootsociety.com/sightingscameron.html,0.0,1980-08-25 ~7mi,40.23335,-78.97963
http://www.pabigfootsociety.com/sightingscameron.html,0.0,1977-??-?? ~3mi,41.377001,-77.931984
http://www.pabigfootsociety.com/sightingscarbon.html,0.0,2004-08-15 ~2mi,40.909481,-75.950544
http://www.pabigfootsociety.com/sightingscarbon.html,0.0,1999-08-?? ~3mi,40.952396,-75.828329
http://www.pabigfootsociety.com/sightingscentre.html,0.0,1991-07-?? ~3mi,40.980806,-77.293457
http://www.pabigfootsociety.com/sightingscentre.html,0.0,1970-01-?? ~12mi,40.848541,-77.625117
http://www.pabigfootsociety.com/sightingscentre.html,0.0,2002-04-11 ~5mi,40.89077,-77.627256
http://www.pabigfootsociety.com/sightingsclarion.html,0.0,2002-07-07,40.979648,-79.599497
http://www.pabigfootsociety.com/sightingsclarion.html,0.0,1999-02-?? ~12mi,41.205854,-79.41456
http://www.pabigfootsociety.com/sightingsclearfield.html,0.0,2000-09-?? ~3mi,40.975276,-78.525641
http://www.pabigfootsociety.com/sightingsclearfield.html,0.0,2001-09-22 ~2mi,41.107063,-78.567063
http://www.pabigfootsociety.com/sightingsclearfield.html,0.0,2001-05-?? ~4mi,41.090584,-78.53107
http://www.pabigfootsociety.com/sightingsclearfield.html,0.0,2001-03-?? ~2mi,40.99514,-78.418742
http://www.pabigfootsociety.com/sightingsclearfield.html,0.0,2000-09-?? ~4mi,41.074104,-78.522274
http://www.pabigfootsociety.com/sightingsclearfield.html,0.0,1985-??-?? ~2mi,41.094666,-78.632235
http://www.pabigfootsociety.com/sightingsclearfield.html,0.0,2000-08-05 ~4mi,41.092215,-78.549977
http://www.pabigfootsociety.com/sightingsclearfield.html,0.0,2000-08-?? ~4mi,41.071701,-78.521561
http://www.pabigfootsociety.com/sightingsclearfield.html,0.0,2003-07-15 ~3mi,41.039686,-78.439634
http://www.pabigfootsociety.com/sightingsclearfield.html,0.0,2003-07-?? ~2mi,41.112471,-78.760593
http://www.pabigfootsociety.com/sightingsclearfield.html,0.0,1983-07Sum ~3mi,40.872746,-78.660056
http://www.pabigfootsociety.com/sightingsclearfield.html,0.0,1991-12-?? ~3mi,41.224136,-78.531421
http://www.pabigfootsociety.com/sightingsclearfield.html,0.0,2002-09-02 ~2mi,41.09539,-78.560623
http://www.pabigfootsociety.com/sightingsclearfield.html,0.0,2000-11-?? ~15mi,40.977631,-78.460222
http://www.pabigfootsociety.com/sightingsclearfield.html,0.0,1977-01-12 ~2mi,40.980635,-78.542295
http://www.pabigfootsociety.com/sightingsclearfield.html,0.0,2002-06-?? ~3mi,41.078739,-78.55192
http://www.pabigfootsociety.com/sightingsclearfield.html,0.0,1983-07Sum ~3mi,40.868025,-78.668683
http://www.pabigfootsociety.com/sightingsclearfield.html,0.0,1999-10Aut ~3mi,41.211262,-78.588237
http://www.pabigfootsociety.com/sightingsclinton.html,0.0,1990-06-22 ~5mi,41.130254,-77.498337
http://www.pabigfootsociety.com/sightingsclinton.html,0.0,1972-07Sum ~2mi,41.084243,-77.463005
http://www.pabigfootsociety.com/sightingsclinton.html,0.0,1991-06-?? ~5mi,41.064148,-77.366513
http://www.pabigfootsociety.com/sightingscolumbia.html,0.0,1981-12-?? ~5mi,41.121418,-76.562957
http://www.pabigfootsociety.com/sightingscolumbia.html,0.0,1984-10-0? ~3mi,40.936346,-76.465024
http://www.pabigfootsociety.com/sightingscolumbia.html,0.0,1980-07-19 ~20mi,41.058311,-76.42946
http://www.pabigfootsociety.com/sightingscolumbia.html,0.0,1980-04-18,41.124187,-76.27446
http://www.pabigfootsociety.com/sightingscolumbia.html,0.0,1980-04-24,41.11717,-76.278476
http://www.pabigfootsociety.com/sightingscolumbia.html,0.0,1980-07-18 ~20mi,40.962009,-76.360966
http://www.pabigfootsociety.com/sightingscolumbia.html,0.0,1980-04-27 ~20mi,41.043549,-76.424294
http://www.pabigfootsociety.com/sightingscolumbia.html,0.0,1980-07-18 ~3mi,40.940208,-76.309714
http://www.pabigfootsociety.com/sightingscrawford.html,0.0,1960-07Sum ~5mi,41.800232,-80.368705
http://www.pabigfootsociety.com/sightingscrawford.html,0.0,1959-??-?? ~5mi,41.758089,-80.367748
http://www.pabigfootsociety.com/sightingscrawford.html,0.0,1946-??-?? ~5mi,41.705357,-80.352043
http://www.pabigfootsociety.com/sightingsdauphin.html,0.0,2004-08-??,40.573368,-76.973082
http://www.pabigfootsociety.com/sightingsdelaware.html,0.0,2004-04-09,39.874878,-75.378611
http://www.pabigfootsociety.com/sightingselk.html,0.0,1992-08-05 ~15mi,41.388502,-78.875189
http://www.pabigfootsociety.com/sightingserie.html,0.0,2000-07-03 ~2mi,42.034807,-80.245772
http://www.pabigfootsociety.com/sightingserie.html,0.0,2000-03-?? ~4mi,41.87336,-80.131628
http://www.pabigfootsociety.com/sightingserie.html,0.0,2003-11-?? ~3mi,42.161407,-80.125215
http://www.pabigfootsociety.com/sightingserie.html,0.0,1998-06-28 ~20mi,42.000561,-80.050375
http://www.pabigfootsociety.com/sightingsfayette.html,0.0,1980-11-20 ~3mi,39.895306,-79.26328
http://www.pabigfootsociety.com/sightingsfayette.html,0.0,198?-05-20,40.161724,-79.009369
http://www.pabigfootsociety.com/sightingsfayette.html,0.0,1980-10-?? ~3mi,39.901829,-79.26865
http://www.pabigfootsociety.com/sightingsfayette.html,0.0,1984-??-?? ~2mi,40.018215,-78.503659
http://www.pabigfootsociety.com/sightingsfayette.html,0.0,1997-07-?? ~3mi,40.001049,-79.57246
http://www.pabigfootsociety.com/sightingsfayette.html,0.0,1996-01Win,39.993153,-79.583219
http://www.pabigfootsociety.com/sightingsfayette.html,0.0,1973-11-?? ~20mi,39.930067,-79.655203
http://www.pabigfootsociety.com/sightingsfayette.html,0.0,1980-??-?? ~2mi,39.860716,-79.226759
http://www.pabigfootsociety.com/sightingsfayette.html,0.0,1974-??-?? ~20mi,39.937792,-79.618936
http://www.pabigfootsociety.com/sightingsfayette.html,0.0,1989-08-0? ~3mi,40.014095,-78.80637
http://www.pabigfootsociety.com/sightingsfayette.html,0.0,1972-10-31,39.887753,-79.632347
http://www.pabigfootsociety.com/sightingsfayette.html,0.0,1972-11-??,39.883504,-79.645659
http://www.pabigfootsociety.com/sightingsfayette.html,0.0,1973-07-??,39.885006,-79.641184
http://www.pabigfootsociety.com/sightingsfayette.html,0.0,2003-05-0? ~2mi,40.102501,-79.578579
http://www.pabigfootsociety.com/sightingsfayette.html,0.0,1980-11-?? ~3mi,39.891186,-79.263056
http://www.pabigfootsociety.com/sightingsfayette.html,0.0,1975-07Sum ~5mi,40.098038,-79.517071
http://www.pabigfootsociety.com/sightingsfayette.html,0.0,1974-02-06 ~20mi,39.959421,-79.653188
http://www.pabigfootsociety.com/sightingsfayette.html,0.0,1975-??-??,39.888525,-79.640108
